case_id,atm_id,mule_score,burst_score,geo_score,hub_score,label
165,ATM007,0.3308,0.6126,0.8322,1.0,0
165,ATM008,0.3308,0.6126,0.3704,1.0,0
165,ATM009,0.3308,0.6126,0.2,0.0,0
165,ATM010,0.3308,0.6126,0.1857,1.0,0
165,ATM011,0.3308,0.6126,0.4118,0.4848,0
165,ATM012,0.3308,0.6126,0.153,0.2612,0
166,ATM001,0.2097,0.3285,0.5003,1.0,0
166,ATM002,0.2097,0.3285,0.2786,0.7257,0
166,ATM003,0.2097,0.3285,0.0328,0.7651,0
166,ATM004,0.2097,0.3285,0.6784,0.7487,0
166,ATM005,0.2097,0.3285,0.4713,1.0,0
166,ATM006,0.2097,0.3285,0.3804,1.0,0
166,ATM007,0.2097,0.3285,0.8322,1.0,0
166,ATM008,0.2097,0.3285,0.3704,1.0,0
166,ATM009,0.2097,0.3285,0.2,0.0,0
166,ATM010,0.2097,0.3285,0.1857,1.0,1
166,ATM011,0.2097,0.3285,0.4118,0.4848,0
166,ATM012,0.2097,0.3285,0.153,0.2612,0
167,ATM001,0.3483,0.6505,0.6397,1.0,0
167,ATM002,0.3483,0.6505,0.3232,0.7257,0
167,ATM003,0.3483,0.6505,0.6754,0.7651,0
167,ATM004,0.3483,0.6505,0.0208,0.7487,0
167,ATM005,0.3483,0.6505,0.7704,1.0,1
167,ATM006,0.3483,0.6505,0.5226,1.0,0
167,ATM007,0.3483,0.6505,0.7336,1.0,0
167,ATM008,0.3483,0.6505,0.2824,1.0,0
167,ATM009,0.3483,0.6505,0.1115,0.0,0
167,ATM010,0.3483,0.6505,0.2449,1.0,0
167,ATM011,0.3483,0.6505,0.2302,0.4848,0
167,ATM012,0.3483,0.6505,0.1498,0.2612,0
168,ATM001,0.2784,0.4949,0.9048,1.0,0
168,ATM002,0.2784,0.4949,0.6989,0.7257,0
168,ATM003,0.2784,0.4949,0.3734,0.7651,0
168,ATM004,0.2784,0.4949,0.5135,0.7487,0
168,ATM005,0.2784,0.4949,0.7591,1.0,1
168,ATM006,0.2784,0.4949,0.0169,1.0,0
168,ATM007,0.2784,0.4949,0.5374,1.0,0
168,ATM008,0.2784,0.4949,0.3626,1.0,0
168,ATM009,0.2784,0.4949,0.0813,0.0,0
168,ATM010,0.2784,0.4949,0.5696,1.0,0
168,ATM011,0.2784,0.4949,0.1634,0.4848,0
168,ATM012,0.2784,0.4949,0.2993,0.2612,0
169,ATM001,0.1474,0.1557,0.6054,1.0,1
169,ATM002,0.1474,0.1557,0.0296,0.7257,0
169,ATM003,0.1474,0.1557,0.2712,0.7651,0
169,ATM004,0.1474,0.1557,0.319,0.7487,0
169,ATM005,0.1474,0.1557,0.4439,1.0,0
169,ATM006,0.1474,0.1557,0.6973,1.0,0
169,ATM007,0.1474,0.1557,0.3976,1.0,0
169,ATM008,0.1474,0.1557,0.446,1.0,0
169,ATM009,0.1474,0.1557,0.0813,0.0,0
169,ATM010,0.1474,0.1557,0.7441,1.0,0
169,ATM011,0.1474,0.1557,0.1531,0.4848,0
169,ATM012,0.1474,0.1557,0.5122,0.2612,0
170,ATM001,0.3384,0.6292,0.9048,1.0,0
170,ATM002,0.3384,0.6292,0.6989,0.7257,0
170,ATM003,0.3384,0.6292,0.3734,0.7651,0
170,ATM004,0.3384,0.6292,0.5135,0.7487,0
170,ATM005,0.3384,0.6292,0.7591,1.0,0
170,ATM006,0.3384,0.6292,0.0169,1.0,0
170,ATM007,0.3384,0.6292,0.5374,1.0,0
170,ATM008,0.3384,0.6292,0.3626,1.0,1
170,ATM009,0.3384,0.6292,0.0813,0.0,0
170,ATM010,0.3384,0.6292,0.5696,1.0,0
170,ATM011,0.3384,0.6292,0.1634,0.4848,0
170,ATM012,0.3384,0.6292,0.2993,0.2612,0
171,ATM001,0.3054,0.5562,0.6054,1.0,1
171,ATM002,0.3054,0.5562,0.0296,0.7257,0
171,ATM003,0.3054,0.5562,0.2712,0.7651,0
171,ATM004,0.3054,0.5562,0.319,0.7487,0
171,ATM005,0.3054,0.5562,0.4439,1.0,0
171,ATM006,0.3054,0.5562,0.6973,1.0,0
171,ATM007,0.3054,0.5562,0.3976,1.0,0
171,ATM008,0.3054,0.5562,0.446,1.0,0
171,ATM009,0.3054,0.5562,0.0813,0.0,0
171,ATM010,0.3054,0.5562,0.7441,1.0,0
171,ATM011,0.3054,0.5562,0.1531,0.4848,0
171,ATM012,0.3054,0.5562,0.5122,0.2612,0
172,ATM001,0.5183,0.9967,0.6054,1.0,0
172,ATM002,0.5183,0.9967,0.0296,0.7257,0
172,ATM003,0.5183,0.9967,0.2712,0.7651,1
172,ATM004,0.5183,0.9967,0.319,0.7487,0
172,ATM005,0.5183,0.9967,0.4439,1.0,0
172,ATM006,0.5183,0.9967,0.6973,1.0,0
172,ATM007,0.5183,0.9967,0.3976,1.0,0
172,ATM008,0.5183,0.9967,0.446,1.0,0
172,ATM009,0.5183,0.9967,0.0813,0.0,0
172,ATM010,0.5183,0.9967,0.7441,1.0,0
172,ATM011,0.5183,0.9967,0.1531,0.4848,0
172,ATM012,0.5183,0.9967,0.5122,0.2612,0
173,ATM001,0.1108,0.0237,0.6054,1.0,0
173,ATM002,0.1108,0.0237,0.0296,0.7257,0
173,ATM003,0.1108,0.0237,0.2712,1.0,0
173,ATM004,0.1108,0.0237,0.319,0.7487,0
173,ATM005,0.1108,0.0237,0.4439,1.0,0
173,ATM006,0.1108,0.0237,0.6973,1.0,0
173,ATM007,0.1108,0.0237,0.3976,1.0,0
173,ATM008,0.1108,0.0237,0.446,1.0,0
173,ATM009,0.1108,0.0237,0.0813,0.0,0
173,ATM010,0.1108,0.0237,0.7441,1.0,1
173,ATM011,0.1108,0.0237,0.1531,0.4848,0
173,ATM012,0.1108,0.0237,0.5122,0.2612,0
174,ATM001,0.2641,0.4615,0.9048,1.0,0
174,ATM002,0.2641,0.4615,0.6989,0.7257,0
174,ATM003,0.2641,0.4615,0.3734,1.0,0
174,ATM004,0.2641,0.4615,0.5135,0.7487,0
174,ATM005,0.2641,0.4615,0.7591,1.0,1
174,ATM006,0.2641,0.4615,0.0169,1.0,0
174,ATM007,0.2641,0.4615,0.5374,1.0,0
174,ATM008,0.2641,0.4615,0.3626,1.0,0
174,ATM009,0.2641,0.4615,0.0813,0.0,0
174,ATM010,0.2641,0.4615,0.5696,1.0,0
174,ATM011,0.2641,0.4615,0.1634,0.4848,0
174,ATM012,0.2641,0.4615,0.2993,0.2612,0
175,ATM001,0.2895,0.5203,0.9048,1.0,0
175,ATM002,0.2895,0.5203,0.6989,0.7257,0
175,ATM003,0.2895,0.5203,0.3734,1.0,1
175,ATM004,0.2895,0.5203,0.5135,0.7487,0
175,ATM005,0.2895,0.5203,0.7591,1.0,0
175,ATM006,0.2895,0.5203,0.0169,1.0,0
175,ATM007,0.2895,0.5203,0.5374,1.0,0
175,ATM008,0.2895,0.5203,0.3626,1.0,0
175,ATM009,0.2895,0.5203,0.0813,0.0,0
175,ATM010,0.2895,0.5203,0.5696,1.0,0
175,ATM011,0.2895,0.5203,0.1634,0.4848,0
175,ATM012,0.2895,0.5203,0.2993,0.2612,0
176,ATM001,0.2589,0.4493,0.6054,1.0,1
176,ATM002,0.2589,0.4493,0.0296,0.7257,0
176,ATM003,0.2589,0.4493,0.2712,1.0,0
176,ATM004,0.2589,0.4493,0.319,0.7487,0
176,ATM005,0.2589,0.4493,0.4439,1.0,0
176,ATM006,0.2589,0.4493,0.6973,1.0,0
176,ATM007,0.2589,0.4493,0.3976,1.0,0
176,ATM008,0.2589,0.4493,0.446,1.0,0
176,ATM009,0.2589,0.4493,0.0813,0.0,0
176,ATM010,0.2589,0.4493,0.7441,1.0,0
176,ATM011,0.2589,0.4493,0.1531,0.4848,0
176,ATM012,0.2589,0.4493,0.5122,0.2612,0
177,ATM001,0.3617,0.6793,0.9048,1.0,0
177,ATM002,0.3617,0.6793,0.6989,0.7257,0
177,ATM003,0.3617,0.6793,0.3734,1.0,0
177,ATM004,0.3617,0.6793,0.5135,0.7487,0
177,ATM005,0.3617,0.6793,0.7591,1.0,1
177,ATM006,0.3617,0.6793,0.0169,1.0,0
177,ATM007,0.3617,0.6793,0.5374,1.0,0
177,ATM008,0.3617,0.6793,0.3626,1.0,0
177,ATM009,0.3617,0.6793,0.0813,0.0,0
177,ATM010,0.3617,0.6793,0.5696,1.0,0
177,ATM011,0.3617,0.6793,0.1634,0.4848,0
177,ATM012,0.3617,0.6793,0.2993,0.2612,0
178,ATM001,0.2552,0.4404,0.6054,1.0,1
178,ATM002,0.2552,0.4404,0.0296,0.7257,0
178,ATM003,0.2552,0.4404,0.2712,1.0,0
178,ATM004,0.2552,0.4404,0.319,0.7487,0
178,ATM005,0.2552,0.4404,0.4439,1.0,0
178,ATM006,0.2552,0.4404,0.6973,1.0,0
178,ATM007,0.2552,0.4404,0.3976,1.0,0
178,ATM008,0.2552,0.4404,0.446,1.0,0
178,ATM009,0.2552,0.4404,0.0813,0.0,0
178,ATM010,0.2552,0.4404,0.7441,1.0,0
178,ATM011,0.2552,0.4404,0.1531,0.4848,0
178,ATM012,0.2552,0.4404,0.5122,0.2612,0
179,ATM001,0.1141,0.0389,0.9048,1.0,0
179,ATM002,0.1141,0.0389,0.6989,0.7257,0
179,ATM003,0.1141,0.0389,0.3734,1.0,0
179,ATM004,0.1141,0.0389,0.5135,0.7487,0
179,ATM005,0.1141,0.0389,0.7591,1.0,1
179,ATM006,0.1141,0.0389,0.0169,1.0,0
179,ATM007,0.1141,0.0389,0.5374,1.0,0
179,ATM008,0.1141,0.0389,0.3626,1.0,0
179,ATM009,0.1141,0.0389,0.0813,0.0,0
179,ATM010,0.1141,0.0389,0.5696,1.0,0
179,ATM011,0.1141,0.0389,0.1634,0.4848,0
179,ATM012,0.1141,0.0389,0.2993,0.2612,0
180,ATM001,0.2335,0.388,0.6054,1.0,0
180,ATM002,0.2335,0.388,0.0296,0.7257,0
180,ATM003,0.2335,0.388,0.2712,1.0,0
180,ATM004,0.2335,0.388,0.319,0.7487,0
180,ATM005,0.2335,0.388,0.4439,1.0,1
180,ATM006,0.2335,0.388,0.6973,1.0,0
180,ATM007,0.2335,0.388,0.3976,1.0,0
180,ATM008,0.2335,0.388,0.446,1.0,0
180,ATM009,0.2335,0.388,0.0813,0.0,0
180,ATM010,0.2335,0.388,0.7441,1.0,0
180,ATM011,0.2335,0.388,0.1531,0.4848,0
180,ATM012,0.2335,0.388,0.5122,0.2612,0
181,ATM001,0.3112,0.5693,0.0445,1.0,0
181,ATM002,0.3112,0.5693,0.5927,0.7257,0
181,ATM003,0.3112,0.5693,0.5069,1.0,0
181,ATM004,0.3112,0.5693,0.6535,0.7487,0
181,ATM005,0.3112,0.5693,0.8299,1.0,1
181,ATM006,0.3112,0.5693,0.8968,1.0,0
181,ATM007,0.3112,0.5693,0.73,1.0,0
181,ATM008,0.3112,0.5693,0.416,1.0,0
181,ATM009,0.3112,0.5693,0.1062,0.0,0
181,ATM010,0.3112,0.5693,0.4303,1.0,0
181,ATM011,0.3112,0.5693,0.2161,0.4848,0
181,ATM012,0.3112,0.5693,0.2695,0.2612,0
182,ATM001,0.3217,0.5925,0.0445,1.0,0
182,ATM002,0.3217,0.5925,0.5927,0.7257,0
182,ATM003,0.3217,0.5925,0.5069,1.0,0
182,ATM004,0.3217,0.5925,0.6535,0.7487,0
182,ATM005,0.3217,0.5925,0.8299,1.0,1
182,ATM006,0.3217,0.5925,0.8968,1.0,0
182,ATM007,0.3217,0.5925,0.73,1.0,0
182,ATM008,0.3217,0.5925,0.416,1.0,0
182,ATM009,0.3217,0.5925,0.1062,0.0,0
182,ATM010,0.3217,0.5925,0.4303,1.0,0
182,ATM011,0.3217,0.5925,0.2161,0.4848,0
182,ATM012,0.3217,0.5925,0.2695,0.2612,0
183,ATM001,0.2319,0.3842,0.5003,1.0,0
183,ATM002,0.2319,0.3842,0.2786,0.7257,0
183,ATM003,0.2319,0.3842,0.0328,1.0,0
183,ATM004,0.2319,0.3842,0.6784,0.7487,0
183,ATM005,0.2319,0.3842,0.4713,1.0,0
183,ATM006,0.2319,0.3842,0.3804,1.0,1
183,ATM007,0.2319,0.3842,0.8322,1.0,0
183,ATM008,0.2319,0.3842,0.3704,1.0,0
183,ATM009,0.2319,0.3842,0.2,0.0,0
183,ATM010,0.2319,0.3842,0.1857,1.0,0
183,ATM011,0.2319,0.3842,0.4118,0.4848,0
183,ATM012,0.2319,0.3842,0.153,0.2612,0
184,ATM001,0.1137,0.0369,0.0445,1.0,0
184,ATM002,0.1137,0.0369,0.5927,0.7257,0
184,ATM003,0.1137,0.0369,0.5069,1.0,0
184,ATM004,0.1137,0.0369,0.6535,0.7487,0
184,ATM005,0.1137,0.0369,0.8299,1.0,1
184,ATM006,0.1137,0.0369,0.8968,1.0,0
184,ATM007,0.1137,0.0369,0.73,1.0,0
184,ATM008,0.1137,0.0369,0.416,1.0,0
184,ATM009,0.1137,0.0369,0.1062,0.0,0
184,ATM010,0.1137,0.0369,0.4303,1.0,0
184,ATM011,0.1137,0.0369,0.2161,0.4848,0
184,ATM012,0.1137,0.0369,0.2695,0.2612,0
185,ATM001,0.5183,0.9967,0.6054,1.0,0
185,ATM002,0.5183,0.9967,0.0296,0.7257,0
185,ATM003,0.5183,0.9967,0.2712,1.0,0
185,ATM004,0.5183,0.9967,0.319,0.7487,0
185,ATM005,0.5183,0.9967,0.4439,1.0,1
185,ATM006,0.5183,0.9967,0.6973,1.0,0
185,ATM007,0.5183,0.9967,0.3976,1.0,0
185,ATM008,0.5183,0.9967,0.446,1.0,0
185,ATM009,0.5183,0.9967,0.0813,0.0,0
185,ATM010,0.5183,0.9967,0.7441,1.0,0
185,ATM011,0.5183,0.9967,0.1531,0.4848,0
185,ATM012,0.5183,0.9967,0.5122,0.2612,0
186,ATM001,0.116,0.0467,0.6054,1.0,1
186,ATM002,0.116,0.0467,0.0296,0.7257,0
186,ATM003,0.116,0.0467,0.2712,1.0,0
186,ATM004,0.116,0.0467,0.319,0.7487,0
186,ATM005,0.116,0.0467,0.4439,1.0,0
186,ATM006,0.116,0.0467,0.6973,1.0,0
186,ATM007,0.116,0.0467,0.3976,1.0,0
186,ATM008,0.116,0.0467,0.446,1.0,0
186,ATM009,0.116,0.0467,0.0813,0.0,0
186,ATM010,0.116,0.0467,0.7441,1.0,0
186,ATM011,0.116,0.0467,0.1531,0.4848,0
186,ATM012,0.116,0.0467,0.5122,0.2612,0
187,ATM001,0.5183,0.9967,0.6054,1.0,1
187,ATM002,0.5183,0.9967,0.0296,0.7257,0
187,ATM003,0.5183,0.9967,0.2712,1.0,0
187,ATM004,0.5183,0.9967,0.319,0.7487,0
187,ATM005,0.5183,0.9967,0.4439,1.0,0
187,ATM006,0.5183,0.9967,0.6973,1.0,0
187,ATM007,0.5183,0.9967,0.3976,1.0,0
187,ATM008,0.5183,0.9967,0.446,1.0,0
187,ATM009,0.5183,0.9967,0.0813,0.0,0
187,ATM010,0.5183,0.9967,0.7441,1.0,0
187,ATM011,0.5183,0.9967,0.1531,0.4848,0
187,ATM012,0.5183,0.9967,0.5122,0.2612,0
188,ATM001,0.2309,0.3816,0.6397,1.0,0
188,ATM002,0.2309,0.3816,0.3232,0.7257,0
188,ATM003,0.2309,0.3816,0.6754,1.0,0
188,ATM004,0.2309,0.3816,0.0208,0.7487,0
188,ATM005,0.2309,0.3816,0.7704,1.0,0
188,ATM006,0.2309,0.3816,0.5226,1.0,0
188,ATM007,0.2309,0.3816,0.7336,1.0,0
188,ATM008,0.2309,0.3816,0.2824,1.0,0
188,ATM009,0.2309,0.3816,0.1115,0.0,0
188,ATM010,0.2309,0.3816,0.2449,1.0,1
188,ATM011,0.2309,0.3816,0.2302,0.4848,0
188,ATM012,0.2309,0.3816,0.1498,0.2612,0
189,ATM001,0.2106,0.3307,0.9048,1.0,0
189,ATM002,0.2106,0.3307,0.6989,0.7257,0
189,ATM003,0.2106,0.3307,0.3734,1.0,0
189,ATM004,0.2106,0.3307,0.5135,0.7487,1
189,ATM005,0.2106,0.3307,0.7591,1.0,0
189,ATM006,0.2106,0.3307,0.0169,1.0,0
189,ATM007,0.2106,0.3307,0.5374,1.0,0
189,ATM008,0.2106,0.3307,0.3626,1.0,0
189,ATM009,0.2106,0.3307,0.0813,0.0,0
189,ATM010,0.2106,0.3307,0.5696,1.0,0
189,ATM011,0.2106,0.3307,0.1634,0.4848,0
189,ATM012,0.2106,0.3307,0.2993,0.2612,0
190,ATM001,0.2552,0.4404,0.6054,1.0,0
190,ATM002,0.2552,0.4404,0.0296,0.7257,0
190,ATM003,0.2552,0.4404,0.2712,1.0,0
190,ATM004,0.2552,0.4404,0.319,1.0,0
190,ATM005,0.2552,0.4404,0.4439,1.0,0
190,ATM006,0.2552,0.4404,0.6973,1.0,1
190,ATM007,0.2552,0.4404,0.3976,1.0,0
190,ATM008,0.2552,0.4404,0.446,1.0,0
190,ATM009,0.2552,0.4404,0.0813,0.0,0
190,ATM010,0.2552,0.4404,0.7441,1.0,0
190,ATM011,0.2552,0.4404,0.1531,0.4848,0
190,ATM012,0.2552,0.4404,0.5122,0.2612,0
191,ATM001,0.3244,0.5985,0.9048,1.0,1
191,ATM002,0.3244,0.5985,0.6989,0.7257,0
191,ATM003,0.3244,0.5985,0.3734,1.0,0
191,ATM004,0.3244,0.5985,0.5135,1.0,0
191,ATM005,0.3244,0.5985,0.7591,1.0,0
191,ATM006,0.3244,0.5985,0.0169,1.0,0
191,ATM007,0.3244,0.5985,0.5374,1.0,0
191,ATM008,0.3244,0.5985,0.3626,1.0,0
191,ATM009,0.3244,0.5985,0.0813,0.0,0
191,ATM010,0.3244,0.5985,0.5696,1.0,0
191,ATM011,0.3244,0.5985,0.1634,0.4848,0
191,ATM012,0.3244,0.5985,0.2993,0.2612,0
192,ATM001,0.3299,0.6106,0.6054,1.0,0
192,ATM002,0.3299,0.6106,0.0296,0.7257,0
192,ATM003,0.3299,0.6106,0.2712,1.0,0
192,ATM004,0.3299,0.6106,0.319,1.0,0
192,ATM005,0.3299,0.6106,0.4439,1.0,1
192,ATM006,0.3299,0.6106,0.6973,1.0,0
192,ATM007,0.3299,0.6106,0.3976,1.0,0
192,ATM008,0.3299,0.6106,0.446,1.0,0
192,ATM009,0.3299,0.6106,0.0813,0.0,0
192,ATM010,0.3299,0.6106,0.7441,1.0,0
192,ATM011,0.3299,0.6106,0.1531,0.4848,0
192,ATM012,0.3299,0.6106,0.5122,0.2612,0
193,ATM001,0.1961,0.2933,0.6397,1.0,0
193,ATM002,0.1961,0.2933,0.3232,0.7257,0
193,ATM003,0.1961,0.2933,0.6754,1.0,0
193,ATM004,0.1961,0.2933,0.0208,1.0,0
193,ATM005,0.1961,0.2933,0.7704,1.0,1
193,ATM006,0.1961,0.2933,0.5226,1.0,0
193,ATM007,0.1961,0.2933,0.7336,1.0,0
193,ATM008,0.1961,0.2933,0.2824,1.0,0
193,ATM009,0.1961,0.2933,0.1115,0.0,0
193,ATM010,0.1961,0.2933,0.2449,1.0,0
193,ATM011,0.1961,0.2933,0.2302,0.4848,0
193,ATM012,0.1961,0.2933,0.1498,0.2612,0
194,ATM001,0.5183,0.9967,0.6054,1.0,1
194,ATM002,0.5183,0.9967,0.0296,0.7257,0
194,ATM003,0.5183,0.9967,0.2712,1.0,0
194,ATM004,0.5183,0.9967,0.319,1.0,0
194,ATM005,0.5183,0.9967,0.4439,1.0,0
194,ATM006,0.5183,0.9967,0.6973,1.0,0
194,ATM007,0.5183,0.9967,0.3976,1.0,0
194,ATM008,0.5183,0.9967,0.446,1.0,0
194,ATM009,0.5183,0.9967,0.0813,0.0,0
194,ATM010,0.5183,0.9967,0.7441,1.0,0
194,ATM011,0.5183,0.9967,0.1531,0.4848,0
194,ATM012,0.5183,0.9967,0.5122,0.2612,0
195,ATM001,0.5183,0.9967,0.6054,1.0,0
195,ATM002,0.5183,0.9967,0.0296,0.7257,0
195,ATM003,0.5183,0.9967,0.2712,1.0,0
195,ATM004,0.5183,0.9967,0.319,1.0,0
195,ATM005,0.5183,0.9967,0.4439,1.0,0
195,ATM006,0.5183,0.9967,0.6973,1.0,0
195,ATM007,0.5183,0.9967,0.3976,1.0,0
195,ATM008,0.5183,0.9967,0.446,1.0,0
195,ATM009,0.5183,0.9967,0.0813,0.0,0
195,ATM010,0.5183,0.9967,0.7441,1.0,1
195,ATM011,0.5183,0.9967,0.1531,0.4848,0
195,ATM012,0.5183,0.9967,0.5122,0.2612,0
196,ATM001,0.5183,0.9967,0.0445,1.0,0
196,ATM002,0.5183,0.9967,0.5927,0.7257,0
196,ATM003,0.5183,0.9967,0.5069,1.0,0
196,ATM004,0.5183,0.9967,0.6535,1.0,0
196,ATM005,0.5183,0.9967,0.8299,1.0,0
196,ATM006,0.5183,0.9967,0.8968,1.0,0
196,ATM007,0.5183,0.9967,0.73,1.0,0
196,ATM008,0.5183,0.9967,0.416,1.0,0
196,ATM009,0.5183,0.9967,0.1062,0.0,0
196,ATM010,0.5183,0.9967,0.4303,1.0,1
196,ATM011,0.5183,0.9967,0.2161,0.4848,0
196,ATM012,0.5183,0.9967,0.2695,0.2612,0
197,ATM001,0.5183,0.9967,0.6054,1.0,0
197,ATM002,0.5183,0.9967,0.0296,0.7257,0
197,ATM003,0.5183,0.9967,0.2712,1.0,0
197,ATM004,0.5183,0.9967,0.319,1.0,0
197,ATM005,0.5183,0.9967,0.4439,1.0,0
197,ATM006,0.5183,0.9967,0.6973,1.0,0
197,ATM007,0.5183,0.9967,0.3976,1.0,0
197,ATM008,0.5183,0.9967,0.446,1.0,0
197,ATM009,0.5183,0.9967,0.0813,0.0,0
197,ATM010,0.5183,0.9967,0.7441,1.0,1
197,ATM011,0.5183,0.9967,0.1531,0.4848,0
197,ATM012,0.5183,0.9967,0.5122,0.2612,0
198,ATM001,0.4207,0.8025,0.6397,1.0,0
198,ATM002,0.4207,0.8025,0.3232,0.7257,0
198,ATM003,0.4207,0.8025,0.6754,1.0,0
198,ATM004,0.4207,0.8025,0.0208,1.0,0
198,ATM005,0.4207,0.8025,0.7704,1.0,0
198,ATM006,0.4207,0.8025,0.5226,1.0,0
198,ATM007,0.4207,0.8025,0.7336,1.0,1
198,ATM008,0.4207,0.8025,0.2824,1.0,0
198,ATM009,0.4207,0.8025,0.1115,0.0,0
198,ATM010,0.4207,0.8025,0.2449,1.0,0
198,ATM011,0.4207,0.8025,0.2302,0.4848,0
198,ATM012,0.4207,0.8025,0.1498,0.2612,0
199,ATM001,0.137,0.1229,0.9048,1.0,0
199,ATM002,0.137,0.1229,0.6989,0.7257,0
199,ATM003,0.137,0.1229,0.3734,1.0,0
199,ATM004,0.137,0.1229,0.5135,1.0,0
199,ATM005,0.137,0.1229,0.7591,1.0,1
199,ATM006,0.137,0.1229,0.0169,1.0,0
199,ATM007,0.137,0.1229,0.5374,1.0,0
199,ATM008,0.137,0.1229,0.3626,1.0,0
199,ATM009,0.137,0.1229,0.0813,0.0,0
199,ATM010,0.137,0.1229,0.5696,1.0,0
199,ATM011,0.137,0.1229,0.1634,0.4848,0
199,ATM012,0.137,0.1229,0.2993,0.2612,0
200,ATM001,0.5183,0.9967,0.6054,1.0,0
200,ATM002,0.5183,0.9967,0.0296,0.7257,0
200,ATM003,0.5183,0.9967,0.2712,1.0,0
200,ATM004,0.5183,0.9967,0.319,1.0,0
200,ATM005,0.5183,0.9967,0.4439,1.0,0
200,ATM006,0.5183,0.9967,0.6973,1.0,0
200,ATM007,0.5183,0.9967,0.3976,1.0,0
200,ATM008,0.5183,0.9967,0.446,1.0,0
200,ATM009,0.5183,0.9967,0.0813,0.0,0
200,ATM010,0.5183,0.9967,0.7441,1.0,0
200,ATM011,0.5183,0.9967,0.1531,0.4848,0
200,ATM012,0.5183,0.9967,0.5122,0.2612,1
201,ATM001,0.2763,0.49,0.0445,1.0,0
201,ATM002,0.2763,0.49,0.5927,0.7257,0
201,ATM003,0.2763,0.49,0.5069,1.0,0
201,ATM004,0.2763,0.49,0.6535,1.0,0
201,ATM005,0.2763,0.49,0.8299,1.0,0
201,ATM006,0.2763,0.49,0.8968,1.0,0
201,ATM007,0.2763,0.49,0.73,1.0,1
201,ATM008,0.2763,0.49,0.416,1.0,0
201,ATM009,0.2763,0.49,0.1062,0.0,0
201,ATM010,0.2763,0.49,0.4303,1.0,0
201,ATM011,0.2763,0.49,0.2161,0.4848,0
201,ATM012,0.2763,0.49,0.2695,0.5484,0
202,ATM001,0.3147,0.5769,0.9048,1.0,0
202,ATM002,0.3147,0.5769,0.6989,0.7257,0
202,ATM003,0.3147,0.5769,0.3734,1.0,0
202,ATM004,0.3147,0.5769,0.5135,1.0,0
202,ATM005,0.3147,0.5769,0.7591,1.0,0
202,ATM006,0.3147,0.5769,0.0169,1.0,0
202,ATM007,0.3147,0.5769,0.5374,1.0,0
202,ATM008,0.3147,0.5769,0.3626,1.0,0
202,ATM009,0.3147,0.5769,0.0813,0.0,0
202,ATM010,0.3147,0.5769,0.5696,1.0,0
202,ATM011,0.3147,0.5769,0.1634,0.4848,0
202,ATM012,0.3147,0.5769,0.2993,0.5484,1
203,ATM001,0.3463,0.6462,0.5003,1.0,0
203,ATM002,0.3463,0.6462,0.2786,0.7257,0
203,ATM003,0.3463,0.6462,0.0328,1.0,0
203,ATM004,0.3463,0.6462,0.6784,1.0,0
203,ATM005,0.3463,0.6462,0.4713,1.0,0
203,ATM006,0.3463,0.6462,0.3804,1.0,1
203,ATM007,0.3463,0.6462,0.8322,1.0,0
203,ATM008,0.3463,0.6462,0.3704,1.0,0
203,ATM009,0.3463,0.6462,0.2,0.0,0
203,ATM010,0.3463,0.6462,0.1857,1.0,0
203,ATM011,0.3463,0.6462,0.4118,0.4848,0
203,ATM012,0.3463,0.6462,0.153,0.8365,0
204,ATM001,0.5183,0.9967,0.6054,1.0,1
204,ATM002,0.5183,0.9967,0.0296,0.7257,0
204,ATM003,0.5183,0.9967,0.2712,1.0,0
204,ATM004,0.5183,0.9967,0.319,1.0,0
204,ATM005,0.5183,0.9967,0.4439,1.0,0
204,ATM006,0.5183,0.9967,0.6973,1.0,0
204,ATM007,0.5183,0.9967,0.3976,1.0,0
204,ATM008,0.5183,0.9967,0.446,1.0,0
204,ATM009,0.5183,0.9967,0.0813,0.0,0
204,ATM010,0.5183,0.9967,0.7441,1.0,0
204,ATM011,0.5183,0.9967,0.1531,0.4848,0
204,ATM012,0.5183,0.9967,0.5122,0.8365,0
205,ATM001,0.2389,0.4012,0.5003,1.0,0
205,ATM002,0.2389,0.4012,0.2786,0.7257,0
205,ATM003,0.2389,0.4012,0.0328,1.0,0
205,ATM004,0.2389,0.4012,0.6784,1.0,1
205,ATM005,0.2389,0.4012,0.4713,1.0,0
205,ATM006,0.2389,0.4012,0.3804,1.0,0
205,ATM007,0.2389,0.4012,0.8322,1.0,0
205,ATM008,0.2389,0.4012,0.3704,1.0,0
205,ATM009,0.2389,0.4012,0.2,0.0,0
205,ATM010,0.2389,0.4012,0.1857,1.0,0
205,ATM011,0.2389,0.4012,0.4118,0.4848,0
205,ATM012,0.2389,0.4012,0.153,0.8365,0
206,ATM001,0.5183,0.9967,0.5003,1.0,0
206,ATM002,0.5183,0.9967,0.2786,0.7257,0
206,ATM003,0.5183,0.9967,0.0328,1.0,0
206,ATM004,0.5183,0.9967,0.6784,1.0,0
206,ATM005,0.5183,0.9967,0.4713,1.0,0
206,ATM006,0.5183,0.9967,0.3804,1.0,0
206,ATM007,0.5183,0.9967,0.8322,1.0,0
206,ATM008,0.5183,0.9967,0.3704,1.0,0
206,ATM009,0.5183,0.9967,0.2,0.0,0
206,ATM010,0.5183,0.9967,0.1857,1.0,0
206,ATM011,0.5183,0.9967,0.4118,0.4848,0
